Producto_ID,NombreProducto,product_shortname,cluster
40297,Pan Blanco 680g Inst Breddy MTA BIM 40297,Pan Blanco 680g,16
40309,Lata Butter 454g CE GBI 40309,Lata Butter 454g,22
40310,Lata Butter Flores Rojas 454g GBI 40310,Lata Butter Flores Rojas 454g,22
40319,Lata Regreso a Clases Danesas 400g GBI 40319,Lata Regreso a Clases Danesas 400g,22
40351,Totopo Redondo 200g MR 40351,Totopo Redondo 200g,5
40430,Bollos Carls Jr 5in 1350g TIR SL 40430,Bollos Carls Jr 5in 1350g,17
40445,Principe Doble Chocolate 8p 88g MTB MLA 40445,Principe Doble Chocolate 8p 88g,12
40446,Principe Doble Chocolate 8p 88g MLA 40446,Principe Doble Chocolate 8p 88g,12
40447,Tortillinas 12p 310g TR 40447,Tortillinas 12p 310g,27
40448,Tortillinas 12p 310g TAB TR 40448,Tortillinas 12p 310g,27
40449,Tortillinas 22p 570g TAB TR 40449,Tortillinas 22p 570g,15
40450,Tortillinas 22p 570g TR 40450,Tortillinas 22p 570g,15
40507,Mantecadas 1p 33g BIM 40507,Mantecadas 1p 33g,14
40560,Galleta Amaranto Naranja 6p 312g BIM 40560,Galleta Amaranto Naranja 6p 312g,30
40569,Manzana Canela Galleton 72g CU BIM 40569,Manzana Canela Galleton 72g,18
40606,Tortillinas 12p 310g MTA NTE TR 40606,Tortillinas 12p 310g,27
40639,Ami Manzana 500ml JMX 40639,Ami Manzana 500ml,28
40640,Ami Uva 500ml JMX 40640,Ami Uva 500ml,28
40641,Ami Naranja 500ml JMX 40641,Ami Naranja 500ml,28
40665,Duo Pack Multigrano Nuez 408g MTA BIM 40665,Duo Pack Multigrano Nuez 408g,25
40673,Choco Roles Fresa 2p 67g MLA 40673,Choco Roles Fresa 2p 67g,2
40674,Choco Roles Fresa 2p 67g MTB MLA 40674,Choco Roles Fresa 2p 67g,2
40680,Leche Gansito Chocolate 200ml MLA 40680,Leche Gansito Chocolate 200ml,13
40747,Tostadita Ondulada 18p 190g MR 40747,Tostadita Ondulada 18p 190g,6
40751,Mantecadas Nuez BimboContig 125g BIM 40751,Mantecadas Nuez BimboContig 125g,14
40802,Nano Milk Lechero Besos Can 100g CU GBI 40802,Nano Milk Lechero Besos Can 100g,28
40803,Nano Milk Lechero Besos Nuez 100g CU GBI 40803,Nano Milk Lechero Besos Nuez 100g,14
40804,Nano Milk Lechero Orejitas 100g CU GBI 40804,Nano Milk Lechero Orejitas 100g,28
40805,Nano Milk Lechero Surt Rico 100g CU GBI 40805,Nano Milk Lechero Surt Rico 100g,28
40815,Pan Blanco Chico 360g SP BIM 40815,Pan Blanco Chico 360g,16
40820,Mantecadas 1p 33g MTB BIM 40820,Mantecadas 1p 33g,14
40839,Mini Gansito 30g MLA 40839,Mini Gansito 30g,19
40859,Choco Roles 15p Cj MTA MLA 40859,Choco Roles 15p,2
40886,Marias 170g SP CU LAR 40886,Marias 170g,29
40889,Orejitas Panera 100p 5g TR 40889,Orejitas Panera 100p 5g,28
40917,Bollos Estilo Angus 6p 340g MTA WON 40917,Bollos Estilo Angus 6p 340g,17
40920,Super Bollos 5in 6p 445g WON 40920,Super Bollos 5in 6p 445g,17
40929,Triki Trakes 8p 69g Prom TAB MLA 40929,Triki Trakes 8p 69g,7
40930,Triki Trakes 8p 69g Prom MTB MLA 40930,Triki Trakes 8p 69g,7
40931,Triki Trakes 8p 69g Prom MLA 40931,Triki Trakes 8p 69g,7
40942,Sponch 8p 120g Prom MTB MLA 40942,Sponch 8p 120g,18
40944,Plativolos 8p 74g Prom MLA 40944,Plativolos 8p 74g,6
40945,Plativolos 8p 74g Prom MTB MLA 40945,Plativolos 8p 74g,6
40963,Bollos 6p 340g WON 40963,Bollos 6p 340g,17
40964,Bollos 6p 340g MTA WON 40964,Bollos 6p 340g,17
40974,Super Bollos 5in 6p 445g MTA WON 40974,Super Bollos 5in 6p 445g,17
40985,Duo Nito 124g SP BIM 40985,Duo Nito 124g,25
40987,Besos de Nuez Cons1 71g GBI 40987,Besos de Nuez Cons1 71g,14
40990,Polvoroncitos Panera 40p 16 25g TAB TR 40990,Polvoroncitos Panera 40p 16 25g,21
41725,DonitasEspolvoreadas ME 12p 210g TAB BIM 41725,DonitasEspolvoreadas ME 12p 210g,27
41758,Triki Trakes Chocolate Tubo 225g MLA 41758,Triki Trakes Chocolate Tubo 225g,7
41829,Tortillinas Taquera 25p 325g TR 41829,Tortillinas Taquera 25p 325g,15
41830,Tortillinas 10p 255g Prom TAB TR 41830,Tortillinas 10p 255g,15
41843,Leche Nito 236ml BIM 41843,Leche Nito 236ml,19
41921,Bimbollos Extra 8p 640g FS MTA BIM 41921,Bimbollos Extra 8p 640g,9
41935,Tortillinas 10p 255g Prom MTA TR 41935,Tortillinas 10p 255g,15
41938,Mantecadas Nuez 123g BIM 41938,Mantecadas Nuez 123g,14
41986,Suavicremas Chocolate 60g MLA 41986,Suavicremas Chocolate 60g,13
41987,Suavicremas Fresa 60g MLA 41987,Suavicremas Fresa 60g,10
41988,Suavicremas Vainilla 60g MLA 41988,Suavicremas Vainilla 60g,11
42014,Pan Molido 240g 14pct mas BIM 42014,Pan Molido 240g 14pct,1
42034,Medias Noches 2p gts 340g Prom BIM 42034,Medias Noches 2p gts 340g,20
42036,Magno 65g MTA LAR 42036,Magno 65g,5
42042,Duo Barrita Fresa y Pina 150g MLA 42042,Duo Barrita Fresa y Pina 150g,24
42049,Barritas Fresa Salvado 6p 67g Cj MLA 42049,Barritas Fresa Salvado 6p 67g,10
42083,Sandwich Doble Fibra 187g CU LON 42083,Sandwich Doble Fibra 187g,1
42084,Sandwich Doble Fibra 187g MTA LON 42084,Sandwich Doble Fibra 187g,1
42086,Sandwich Linaza 179g CU LON 42086,Sandwich Linaza 179g,1
42087,Sandwich Linaza 179g MTA LON 42087,Sandwich Linaza 179g,1
42089,Sandwich Clasico Americano 175g CU LON 42089,Sandwich Clasico Americano 175g,24
42090,Sandwich Clasico Americano 175g MTA LON 42090,Sandwich Clasico Americano 175g,24
42110,Tortillinas 10p 255g Prom TR 42110,Tortillinas 10p 255g,15
42117,Valentones 20g CB2 BAR 42117,Valentones 20g CB2,26
42122,Pan Mantequilla ButterMilk 680g ORO 42122,Pan Mantequilla ButterMilk 680g,1
42128,Chips Jalapeno 46g BAR 42128,Chips Jalapeno 46g,23
42192,Bombonete Temporalidad 55g MLA 42192,Bombonete Temporalidad 55g,14
42215,Bimbollos Parrilleros 12p 1170g TNB BIM 42215,Bimbollos Parrilleros 12p 1170g,27
42225,Chips a la Diabla 46g BAR 42225,Chips a la Diabla 46g,23
42227,Chips Sal 46g BAR 42227,Chips Sal 46g,13
42237,Tortillina Hna RW Hermo 20p 610g DH 42237,Tortillina Hna RW Hermo 20p 610g,15
42323,Marias 170g SP LAR 42323,Marias 170g,29
42351,Barra Multigrano Nuez 204g 6p BIM 42351,Barra Multigrano Nuez 204g 6p,1
42386,Suavicremas Chocolate 257g CJ MLA 42386,Suavicremas Chocolate 257g,13
42388,Suavicremas Fresa 257g CJ MLA 42388,Suavicremas Fresa 257g,10
42390,Suavicremas Vainilla 257g CJ MLA 42390,Suavicremas Vainilla 257g,11
42434,Barra Multigrano Nuez 34g BIM 42434,Barra Multigrano Nuez 34g,1
42436,Barra Multigrano Nuez 204g 6p BIM 42436,Barra Multigrano Nuez 204g 6p,1
42437,Barra Multigrano Nuez 204g 6p CU BIM 42437,Barra Multigrano Nuez 204g 6p,1
42453,Takis Fuego 62g BAR 42453,Takis Fuego 62g,19
42470,Tortillina Taquera de 30p 390g TR 42470,Tortillina Taquera de 30p 390g,15
42538,Barra Multigrano Nuez 12p 408g Cj BIM 42538,Barra Multigrano Nuez 12p 408g,27
42590,Canelitas 30g Ch MLA 42590,Canelitas 30g,26
42616,Pan Silueta con Fibra 454g BIM 42616,Pan Silueta con Fibra 454g,1
42638,Mini Rocko 13g MLA 42638,Mini Rocko 13g,23
42672,Takis Fuego 59g BAR 42672,Takis Fuego 59g,19
42783,Pastisetas sin Azucar 10p 70g SUA 42783,Pastisetas sin Azucar 10p 70g,15
42791,Bimbollos FS 12p 675g BIM 42791,Bimbollos FS 12p 675g,27
42792,Medias Noches FS 16p 680g BIM 42792,Medias Noches FS 16p 680g,20
42869,Galletas Integrales Avena 2p 54g TR 42869,Galletas Integrales Avena 2p 54g,30
43000,Div Tira Mini Doradita 4p 45g MTB TR 43000,Div Tira Mini Doradita 4p 45g,23
43003,Decanelas 100g MTB LAR 43003,Decanelas 100g,30
43005,Bimbollos Extra 6p 480g MTA BIM 43005,Bimbollos Extra 6p 480g,9
43006,Pan Integral 370g MTA BIM 43006,Pan Integral 370g,1
43014,Tostado Doble Fibra 250g MTA BIM 43014,Tostado Doble Fibra 250g,4
43018,Palitrigos 100g MTA BIM 43018,Palitrigos 100g,30
43023,Barra Multigrano Linaza 32g MTA BIM 43023,Barra Multigrano Linaza 32g,1
43027,Bran Frut Fresa 6p 240g MTA BIM 43027,Bran Frut Fresa 6p 240g,3
43028,Bran Frut Pina 6p 240g MTA BIM 43028,Bran Frut Pina 6p 240g,3
43033,Triki Trakes 8p 69g MTB MLA 43033,Triki Trakes 8p 69g,7
43034,Pan Cero Cero 0pct Azucar 567g MTA WON 43034,Pan Cero Cero 0pct Azucar 567g,16
43037,Mantecadas 2p SP MTA TR 43037,Mantecadas 2p,14
43038,Conchas 2p 120g MTB TR 43038,Conchas 2p 120g,18
43039,Cuernitos 100g MTA TR 43039,Cuernitos 100g,30
43040,Doraditas 110g MTA TR 43040,Doraditas 110g,23
43047,Chocochispas 220g MTA LAR 43047,Chocochispas 220g,29
43052,Pan Blanco 567g MTA SUN 43052,Pan Blanco 567g,16
43058,Sponch 8p 120g MTB MLA 43058,Sponch 8p 120g,18
43059,Empanizador Crujiente 175g MTA BIM 43059,Empanizador Crujiente 175g,13
43060,Bimbolunch 6p 354g ME MTA BIM 43060,Bimbolunch 6p 354g,13
43061,Panera Polvoron 14p 65g MTA TR 43061,Panera Polvoron 14p 65g,5
43062,Barra Multigrano Linaza 6p 192g MTA BIM 43062,Barra Multigrano Linaza 6p 192g,1
43064,Submarinos Fresa 3p 105g SP MTA MLA 43064,Submarinos Fresa 3p 105g,10
43065,Rollo Fresa 2p 75g MTA MLA 43065,Rollo Fresa 2p 75g,10
43066,Pay Pina 1p 85g MTB MLA 43066,Pay Pina 1p 85g,24
43067,Pay Nuez 1p 70g MTB MLA 43067,Pay Nuez 1p 70g,14
43068,Rocko Tira 10p 44g MTA MLA 43068,Rocko Tira 10p 44g,15
43069,Pinguinos 2p 80g MTA MLA 43069,Pinguinos 2p 80g,2
43070,Canelitas 6p 60g MTB MLA 43070,Canelitas 6p 60g,26
43071,Canelitas Tubo 250g MTB MLA 43071,Canelitas Tubo 250g,6
43072,Triki Trakes Tubo 27p 225g MTB MLA 43072,Triki Trakes Tubo 27p 225g,7
43073,Plativolos Tubo 193g MTB MLA 43073,Plativolos Tubo 193g,6
43074,Triki Trakes 6p 50g MTB MLA 43074,Triki Trakes 6p 50g,7
43075,Polvorones 4p 75g MTB MLA 43075,Polvorones 4p 75g,5
43076,Polvoron Tubo 280g MTB MLA 43076,Polvoron Tubo 280g,5
43077,Principe Tubo 205g MTB MLA 43077,Principe Tubo 205g,12
43078,Suavicremas Fresa 60g MTB MLA 43078,Suavicremas Fresa 60g,10
43079,Suavicremas Chocolate 60g MTB MLA 43079,Suavicremas Chocolate 60g,13
43081,Gansito ME 5p 250g MTA MLA 43081,Gansito ME 5p 250g,19
43082,Pinguinos 6p 240g ME MTA MLA 43082,Pinguinos 6p 240g,18
43083,Choco Roles 7p 234 5g ME MTA MLA 43083,Choco Roles 7p 234 5g,2
43084,Submarinos Chocolate 3p 105g SP MTA MLA 43084,Submarinos Chocolate 3p 105g,13
43089,Integral 100pct Twin Pack 1360g MTA ORO 43089,Integral 100pct Twin Pack 1360g,1
43097,Totopos Redondo 350g MTA MR 43097,Totopos Redondo 350g,5
43100,Bran Frut Fresa 12p 480g MTA BIM 43100,Bran Frut Fresa 12p 480g,3
43110,Pan 12 Grain 680g MTA ORO 43110,Pan 12 Grain 680g,1
43111,100pct Whole Wheat 680g MTA ORO 43111,100pct Whole Wheat 680g,1
43118,Mantecadas Nuez 123g MTA BIM 43118,Mantecadas Nuez 123g,14
43119,Barritas Fresa Salvado 6p 67g Cj MTA MLA 43119,Barritas Fresa Salvado 6p 67g,10
43120,Bigotes Chocolate 60g SP MTA TR 43120,Bigotes Chocolate 60g,13
43121,Medias Noches Conveniencia 290g MTA BIM 43121,Medias Noches Conveniencia 290g,20
43124,Suavicremas Vainilla 60g MTB MLA 43124,Suavicremas Vainilla 60g,11
43128,Bimbollos Ext sAjonjoli 6p 480g MTA BIM 43128,Bimbollos Ext sAjonjoli 6p 480g,9
43129,Pan Multigrano Linaza 540g MTA BIM 43129,Pan Multigrano Linaza 540g,1
43130,Pan Blanco 567g MTA WON 43130,Pan Blanco 567g,16
43131,Wonder 100pct mediano 475g MTA WON 43131,Wonder 100pct mediano 475g,14
43133,Tostado Integral 180g MTA WON 43133,Tostado Integral 180g,4
43134,Super Bollos 5in 8p 540g MTA WON 43134,Super Bollos 5in 8p 540g,17
43135,Bollos 8p 450g MTA WON 43135,Bollos 8p 450g,17
43136,Hot Dogs 8p 290g MTA WON 43136,Hot Dogs 8p 290g,20
43137,Molido Bolsa 180g MTA WON 43137,Molido Bolsa 180g,9
43139,Tostado Int 0pct GrasaAzuca 200g MTA WON 43139,Tostado Int 0pct GrasaAzuca 200g,4
43140,Deliciosas 115g MTB LAR 43140,Deliciosas 115g,11
43147,Dalmata 1p 55g MTB MLA 43147,Dalmata 1p 55g,14
43156,Mantecadas ME 8p 250g MTA BIM 43156,Mantecadas ME 8p 250g,14
43157,Bollos 5IN cAjn 6p 560g Consumo MTA BIM 43157,Bollos 5IN cAjn 6p 560g,17
43158,Figatza 345g MTA BIM 43158,Figatza 345g,28
43159,Tostada Plana 15p 175g MTB MR 43159,Tostada Plana 15p 175g,4
43160,7 Granos 680g MTA ORO 43160,7 Granos 680g,1
43161,Pan 100pct Integral 680g MTA ORO 43161,Pan 100pct Integral 680g,1
43164,Gansito 10p 500g MTA MLA 43164,Gansito 10p 500g,19
43169,Roles Canela 6p 365g MTB BIM 43169,Roles Canela 6p 365g,2
43173,Pan 12 Granos 680g MTA ORO 43173,Pan 12 Granos 680g,1
43174,Panque Marmol 255g MTA BIM 43174,Panque Marmol 255g,13
43175,Pan Blanco Chico 360g MTA BIM 43175,Pan Blanco Chico 360g,16
43176,Super Pan Blanco 740g MTA BIM 43176,Super Pan Blanco 740g,16
43178,Tortilla Harina Gde RN 10p 540g MTB DH 43178,Tortilla Harina Gde RN 10p 540g,8
43179,Tortillinas 10p 255g MTA TR 43179,Tortillinas 10p 255g,15
43180,Tortillinas Grande 10p 510g MTB TR 43180,Tortillinas Grande 10p 510g,15
43181,Tortillinas 20p 510g MTA TR 43181,Tortillinas 20p 510g,15
43183,Tortilla Hna RW 22p 840g MTB DH 43183,Tortilla Hna RW 22p 840g,8
43184,Pan Integral Gde 2pq 1360g MTA BIM 43184,Pan Integral Gde 2pq 1360g,1
43185,Pan Integral 480g MTA BIM 43185,Pan Integral 480g,1
43186,Pan Integral 680g MTA BIM 43186,Pan Integral 680g,1
43187,Pan Integral 675g MTA BIM 43187,Pan Integral 675g,1
43188,Medias Noches 8p 340g MTA BIM 43188,Medias Noches 8p 340g,20
43189,Medias Noches 16p 680g MTA BIM 43189,Medias Noches 16p 680g,20
43190,Bimbollos 8p 450g MTA BIM 43190,Bimbollos 8p 450g,9
43192,Bimbollos 12p 675g MTA BIM 43192,Bimbollos 12p 675g,27
43193,Bimbollos Extra 6p 480g MTA BIM 43193,Bimbollos Extra 6p 480g,9
43194,Tostado 210g MTA BIM 43194,Tostado 210g,4
43195,Molido 5kg MTA BIM 43195,Molido 5kg,9
43196,Roles Canela 2p 120g MTB BIM 43196,Roles Canela 2p 120g,18
43197,Roles Glass 2p 135g MTB BIM 43197,Roles Glass 2p 135g,2
43198,Colchones 6p 130g MTA BIM 43198,Colchones 6p 130g,8
43199,Panque Pasas 255g MTA BIM 43199,Panque Pasas 255g,13
43200,Panque Nuez 255g MTA BIM 43200,Panque Nuez 255g,14
43201,Panquecito Gota Choc 2p 140g MTA BIM 43201,Panquecito Gota Choc 2p 140g,2
43202,Mantecadas Vainilla 4p 125g MTA BIM 43202,Mantecadas Vainilla 4p 125g,14
43203,Donitas Espolvoreadas 6p 105g MTB BIM 43203,Donitas Espolvoreadas 6p 105g,25
43204,Donas Azucar 4p 105g MTA BIM 43204,Donas Azucar 4p 105g,25
43206,Nito 1p 62g MTB BIM 43206,Nito 1p 62g,19
43207,Rebanada 2p 55g MTA BIM 43207,Rebanada 2p 55g,14
43208,Lors Tubo 20p 236g MTA MLA 43208,Lors Tubo 20p 236g,6
43209,Bimbunuelos 4p 66g MTA BIM 43209,Bimbunuelos 4p 66g,18
43210,Conchitas Vainilla 2p 65g MTB BIM 43210,Conchitas Vainilla 2p 65g,11
43212,Bimbollos con Ajn 18p 1440g MTA BIM 43212,Bimbollos con Ajn 18p 1440g,9
43215,Pastisetas 75g MTB SUA 43215,Pastisetas 75g,24
43218,Galletas Integrales Avena 2p 54g MTA TR 43218,Galletas Integrales Avena 2p 54g,30
43219,Bran Frut Pina 40g MTA BIM 43219,Bran Frut Pina 40g,3
43220,Roles Glass 6p 410g MTB BIM 43220,Roles Glass 6p 410g,2
43222,Galleta Molida 5Kg MTA LAR 43222,Galleta Molida 5Kg,30
43223,Pan Blanco 460g MTA BIM 43223,Pan Blanco 460g,16
43225,Pan Doble Fibra 750g MTA BIM 43225,Pan Doble Fibra 750g,1
43227,Pan Blanco Silueta 500g MTA BIM 43227,Pan Blanco Silueta 500g,16
43229,Hot Dogs 8p 290g MTA SUN 43229,Hot Dogs 8p 290g,20
43230,Principe 6p 64g MTB MLA 43230,Principe 6p 64g,12
43231,Pan Blanco 640g MTA BIM 43231,Pan Blanco 640g,16
43236,Bollo Extra Grande 6p 480g Ins MTA BRE 43236,Bollo Extra Grande 6p 480g,17
43237,Lors 8p 89g MTB MLA 43237,Lors 8p 89g,6
43239,Donitas Panera 30p 525g MTA BIM 43239,Donitas Panera 30p 525g,25
43241,Panquecitos Gotas Paner 10p 700g MTA BIM 43241,Panquecitos Gotas Paner 10p 700g,1
43242,Principe 8p 85g SP MTB MLA 43242,Principe 8p 85g,12
43243,Plativolos 8p 74g MTB MLA 43243,Plativolos 8p 74g,6
43244,Pan Doble Fibra 2pq 1500g MTA BIM 43244,Pan Doble Fibra 2pq 1500g,1
43246,Pan Multigrano 540g MTA BIM 43246,Pan Multigrano 540g,1
43248,Medias Noches Inst 700g MTA BIM 43248,Medias Noches Inst 700g,20
43249,Principe Chocolate Blanco 8p 88g MTB MLA 43249,Principe Chocolate Blanco 8p 88g,12
43250,Orejas 70g SP MTB TR 43250,Orejas 70g,24
43251,Conchas Vainilla 2p 120g MTB BIM 43251,Conchas Vainilla 2p 120g,18
43252,Barritas Pina 67g MTA MLA 43252,Barritas Pina 67g,24
43253,Barritas Fresa 67g MTA MLA 43253,Barritas Fresa 67g,10
43254,Canapinas 95g MTA LAR 43254,Canapinas 95g,23
43255,Pastisetas 20p 150g MTA SUA 43255,Pastisetas 20p 150g,23
43256,Pastiseta 40p 300g MTA SUA 43256,Pastiseta 40p 300g,23
43257,Animalitos 2Kg MTA LAR 43257,Animalitos 2Kg,22
43258,Deliciosas 300g MTA LAR 43258,Deliciosas 300g,11
43260,Saladas 140g MTA LAR 43260,Saladas 140g,13
43261,Animalitos Karamelo 200g MTA LAR 43261,Animalitos Karamelo 200g,22
43263,Choco Roles 2p 80g MTB MLA 43263,Choco Roles 2p 80g,2
43274,Napolitano 1p 70g MTB MLA 43274,Napolitano 1p 70g,24
43278,Pan Molido 240g 14pct mas MTA BIM 43278,Pan Molido 240g 14pct,1
43279,Bran Frut Fresa 40g MTA BIM 43279,Bran Frut Fresa 40g,3
43285,Gansito 1p 50g MTB MLA 43285,Gansito 1p 50g,19
43288,Suavicremas Vainilla 205g MTA MLA 43288,Suavicremas Vainilla 205g,11
43290,Suavicremas Chocolate 205g MTA MLA 43290,Suavicremas Chocolate 205g,13
43291,Sponch Navidad 120g Cj MTA MLA 43291,Sponch Navidad 120g,18
43305,Barra Multigrano Nuez 34g MTA BIM 43305,Barra Multigrano Nuez 34g,1
43306,Wonder 100pct 2pq 1360g MTA WON 43306,Wonder 100pct 2pq 1360g,14
43307,Gansito 1p 50g CCharola MTA MLA 43307,Gansito 1p 50g,19
43314,Mini Rocko 13g MTA MLA 43314,Mini Rocko 13g,23
43316,Submarinos Vainilla 3p 105g SP MTA MLA 43316,Submarinos Vainilla 3p 105g,11
43317,Barritas Fresa Salvado 67g MTA MLA 43317,Barritas Fresa Salvado 67g,10
43319,Triki Trakes Chocolate 69g MTB MLA 43319,Triki Trakes Chocolate 69g,7
43322,Duo Barrita Fresa y Pina 150g MTA MLA 43322,Duo Barrita Fresa y Pina 150g,24
43335,Super Hot Dogs 8p 435g MTA WON 43335,Super Hot Dogs 8p 435g,20
43338,Pan Blanco 680g MTA BIM 43338,Pan Blanco 680g,16
43339,Wonder 100pct gde 680g SP MTA WON 43339,Wonder 100pct gde 680g,1
43341,Pan Silueta con Fibra 454g MTA BIM 43341,Pan Silueta con Fibra 454g,1
43342,Nito ME 4p 248g MTB BIM 43342,Nito ME 4p 248g,19
43343,DonitasEspolvoreadas ME 12p 210g MTB BIM 43343,DonitasEspolvoreadas ME 12p 210g,27
43344,Donas Azucar ME 8p 210g MTA BIM 43344,Donas Azucar ME 8p 210g,25
43345,Pan Multigrano 680g MTA ORO 43345,Pan Multigrano 680g,1
43346,Pan Bco Silueta Twin Pack 1060g MTA BIM 43346,Pan Bco Silueta Twin Pack 1060g,1
43347,Pan Blanco 2Pq 1360g MTA BIM 43347,Pan Blanco 2Pq 1360g,16
43348,Tortillinas 50p 1 31Kg MTA TR 43348,Tortillinas 50p 1 31Kg,15
43349,Tostado 2pq 420g MTA BIM 43349,Tostado 2pq 420g,4
43350,Bollos Extra Ajn 12p 960g MTA BIM 43350,Bollos Extra Ajn 12p 960g,27
43351,Pan de Linaza 475g MTA WON 43351,Pan de Linaza 475g,1
43353,Pan Blanco 650g Inst Breddy MTA BIM 43353,Pan Blanco 650g,16
43354,Donas Panera 20p 525g MTA BIM 43354,Donas Panera 20p 525g,25
43356,Rosca de Panque Recet Orig 600g MTA SUA 43356,Rosca de Panque Recet Orig 600g,7
43359,Wonder 100pct Ajonjoli 680g SP MTA WON 43359,Wonder 100pct Ajonjoli 680g,1
43360,Pan Multigrano Twin 1080g MTA BIM 43360,Pan Multigrano Twin 1080g,1
43361,Super Hot Dogs 12p 650g MTA WON 43361,Super Hot Dogs 12p 650g,27
43364,12Granos Multigra TwinPack 1360g MTA ORO 43364,12Granos Multigra TwinPack 1360g,6
43367,Butter Milk Bread 680g MTA ORO 43367,Butter Milk Bread 680g,1
43373,Pan Multigrano Linaza Twin 1080g MTA BIM 43373,Pan Multigrano Linaza Twin 1080g,1
43377,Barra Multigrano Nuez 204g 6p MTA BIM 43377,Barra Multigrano Nuez 204g 6p,1
43380,ButterMilk Twin Pack 680g MTA ORO 43380,ButterMilk Twin Pack 680g,1
43381,Super Pan Bco Ajonjoli 680g SP MTA WON 43381,Super Pan Bco Ajonjoli 680g,1
43382,Bollos sin Ajon 6p 480g MTA BIM 43382,Bollos sin Ajon 6p 480g,17
43383,Bimbollos Suajados 6p 480g MTA BIM 43383,Bimbollos Suajados 6p 480g,9
43388,Pan Blanco con Fibra 680g MTA WON 43388,Pan Blanco con Fibra 680g,16
43389,Tostado Blanco 180g MTA WON 43389,Tostado Blanco 180g,4
43390,Canapinas 115g MTA LAR 43390,Canapinas 115g,23
43394,Pan Silueta cFib Twin Pack 908g MTA BIM 43394,Pan Silueta cFib Twin Pack 908g,1
43398,Nito Edicion Especial 62g MTA BIM 43398,Nito Edicion Especial 62g,19
44088,Semita Rediseno 2p 120g MTB TR 44088,Semita Rediseno 2p 120g,18
44102,Polvoroncitos Panera 40p 16 25g MTB TR 44102,Polvoroncitos Panera 40p 16 25g,21
44179,Super Pan Blanco 740g CU BIM 44179,Super Pan Blanco 740g,16
44180,Barritas Bisabor 20p 55g CU MLA 44180,Barritas Bisabor 20p 55g,24
44285,Bimbollos Parrilleros 780g 8p BIM 44285,Bimbollos Parrilleros 780g 8p,9
44292,Pan Blanco con Fibra 680g WON 44292,Pan Blanco con Fibra 680g,16
44370,Doraditas 110g Cin TR 44370,Doraditas 110g,23
44371,Mantecadas 2p 105g MTB TR 44371,Mantecadas 2p 105g,14
44372,Mantecadas 2p 105g TAB TR 44372,Mantecadas 2p 105g,14
44445,Multigrano Mix 20p Cj 760g BIM 44445,Multigrano Mix 20p Cj 760g,1
44495,Animalitos Karamelo Hierro 200g LAR 44495,Animalitos Karamelo Hierro 200g,22
44552,Wonderbutter 680g WON 44552,Wonderbutter 680g,1
44576,Mantecadas Vain 6p 188g Det Prom BIM 44576,Mantecadas Vain 6p 188g,14
44597,Marias 170g SP MTA LAR 44597,Marias 170g,29
44829,Totopos 280g MTA DH 44829,Totopos 280g,5
44833,Lors 18Kg CU MLA 44833,Lors 18Kg,6
44859,Panera Polvoron 14p 65g TR 44859,Panera Polvoron 14p 65g,5
44948,Magnas 200g MTA LAR 44948,Magnas 200g,22
44950,Mantecadas Vain 6p 188g Det Prom MTA BIM 44950,Mantecadas Vain 6p 188g,14
44951,Donas 6p Prom MTA BIM 44951,Donas 6p,25
44987,Marias 170g MTA LAR 44987,Marias 170g,29
44989,Barritas Bisabor 20p 55g CU MLA 44989,Barritas Bisabor 20p 55g,24
44990,Doraditas 4p MTA TR 44990,Doraditas 4p,23
45007,Surtido Rico 355g CU MLA 45007,Surtido Rico 355g,28
45111,Mantecada Vainilla 3p 157g Prom MTB TR 45111,Mantecada Vainilla 3p 157g,14
45112,Conchas 3p 180g Prom MTA TR 45112,Conchas 3p 180g,18
45141,Totopo Chilaquiles 280g Prom MR 45141,Totopo Chilaquiles 280g,5
45143,Polvoroncitos Panera 40p 16 25g TR 45143,Polvoroncitos Panera 40p 16 25g,21
45182,Super Hotdog Fast Food 12p 650g MTA WON 45182,Super Hotdog Fast Food 12p 650g,27
45183,Super Hotdog Fast Food 12p 650g WON 45183,Super Hotdog Fast Food 12p 650g,27
45223,Doraditas Panera 15p 548g MTA TR 45223,Doraditas Panera 15p 548g,23
45231,Plus Vita Pay Limon 22g BIM 45231,Plus Vita Pay Limon 22g,27
45293,Nectar Manzana 335ml JMX 45293,Nectar Manzana 335ml,28
45294,Nectar Durazno 335ml JMX 45294,Nectar Durazno 335ml,28
45295,Nectar Guayaba 335ml JMX 45295,Nectar Guayaba 335ml,28
45296,Nectar Mango 335ml JMX 45296,Nectar Mango 335ml,28
45299,Totopos 3P 1kg DH 45299,Totopos 3P 1kg,5
45305,Barritas Fresa 12p 33 5g CU MLA 45305,Barritas Fresa 12p 33 5g,10
45306,Barritas Pina 12p 33 5g CU MLA 45306,Barritas Pina 12p 33 5g,24
45308,Canelitas 12p 30g MLA 45308,Canelitas 12p 30g,26
45313,Triki Trakes 12p 34 5g MLA 45313,Triki Trakes 12p 34 5g,7
45320,Principe Chocolate 9p 42 5g CU MLA 45320,Principe Chocolate 9p 42 5g,12
45321,Polvorones 12p 37 5g CU MLA 45321,Polvorones 12p 37 5g,27
45407,Medias Noches 8p 340g Prom TNB BIM 45407,Medias Noches 8p 340g,20
45419,Unico Fresco Naranja 250ml JMX 45419,Unico Fresco Naranja 250ml,16
